17	65813222	65813222	chromHMM	0	+	65813222	65813222	211,211,211
17	65813326	65813326	chromHMM	0	+	65813326	65813326	211,211,211
17	65814382	65814382	chromHMM	0	+	65814382	65814382	178,34,34
17	65815463	65815463	chromHMM	0	+	65815463	65815463	211,211,211
17	65818374	65818374	chromHMM	0	+	65818374	65818374	211,211,211
17	65822573	65822573	chromHMM	0	+	65822573	65822573	211,211,211
17	65825228	65825228	chromHMM	0	+	65825228	65825228	211,211,211
17	65825248	65825248	chromHMM	0	+	65825248	65825248	211,211,211
17	65825354	65825354	chromHMM	0	+	65825354	65825354	211,211,211
17	65825374	65825374	chromHMM	0	+	65825374	65825374	211,211,211
17	65826090	65826090	chromHMM	0	+	65826090	65826090	211,211,211
17	65826861	65826861	chromHMM	0	+	65826861	65826861	211,211,211
17	65827443	65827443	chromHMM	0	+	65827443	65827443	211,211,211
17	65828371	65828371	chromHMM	0	+	65828371	65828371	211,211,211
17	65829358	65829358	chromHMM	0	+	65829358	65829358	211,211,211
17	65830282	65830282	chromHMM	0	+	65830282	65830282	211,211,211
17	65830578	65830578	chromHMM	0	+	65830578	65830578	211,211,211
17	65831258	65831258	chromHMM	0	+	65831258	65831258	211,211,211
17	65831328	65831328	chromHMM	0	+	65831328	65831328	211,211,211
17	65831741	65831741	chromHMM	0	+	65831741	65831741	211,211,211
17	65831779	65831779	chromHMM	0	+	65831779	65831779	178,34,34
17	65832016	65832016	chromHMM	0	+	65832016	65832016	211,211,211
17	65832390	65832390	chromHMM	0	+	65832390	65832390	211,211,211
17	65832576	65832576	chromHMM	0	+	65832576	65832576	211,211,211
17	65833224	65833224	chromHMM	0	+	65833224	65833224	211,211,211
17	65833546	65833546	chromHMM	0	+	65833546	65833546	211,211,211
17	65834737	65834737	chromHMM	0	+	65834737	65834737	211,211,211
17	65835452	65835452	chromHMM	0	+	65835452	65835452	211,211,211
17	65835470	65835470	chromHMM	0	+	65835470	65835470	211,211,211
17	65835617	65835617	chromHMM	0	+	65835617	65835617	211,211,211
17	65836001	65836001	chromHMM	0	+	65836001	65836001	211,211,211
