8	32399290	32399290	chromHMM	0	+	32399290	32399290	211,211,211
8	32399662	32399662	chromHMM	0	+	32399662	32399662	211,211,211
8	32399849	32399849	chromHMM	0	+	32399849	32399849	211,211,211
8	32400628	32400628	chromHMM	0	+	32400628	32400628	211,211,211
8	32401561	32401561	chromHMM	0	+	32401561	32401561	211,211,211
8	32402094	32402094	chromHMM	0	+	32402094	32402094	178,34,34
8	32403573	32403573	chromHMM	0	+	32403573	32403573	211,211,211
8	32405979	32405979	chromHMM	0	+	32405979	32405979	211,211,211
8	32410110	32410110	chromHMM	0	+	32410110	32410110	211,211,211
8	32410712	32410712	chromHMM	0	+	32410712	32410712	211,211,211
8	32412359	32412359	chromHMM	0	+	32412359	32412359	211,211,211
8	32417462	32417462	chromHMM	0	+	32417462	32417462	211,211,211
8	32417600	32417600	chromHMM	0	+	32417600	32417600	211,211,211
8	32426884	32426884	chromHMM	0	+	32426884	32426884	211,211,211
8	32432957	32432957	chromHMM	0	+	32432957	32432957	211,211,211
8	32437994	32437994	chromHMM	0	+	32437994	32437994	211,211,211
8	32438362	32438362	chromHMM	0	+	32438362	32438362	211,211,211
8	32438416	32438416	chromHMM	0	+	32438416	32438416	178,34,34
8	32439964	32439964	chromHMM	0	+	32439964	32439964	211,211,211
8	32440229	32440229	chromHMM	0	+	32440229	32440229	211,211,211
8	32441203	32441203	chromHMM	0	+	32441203	32441203	211,211,211
8	32446882	32446882	chromHMM	0	+	32446882	32446882	211,211,211
8	32385874	32385874	Dnase/ATAC	0	+	32385874	32385874	211,211,211
8	32405979	32405979	Dnase/ATAC	0	+	32405979	32405979	211,211,211
8	32410110	32410110	Dnase/ATAC	0	+	32410110	32410110	211,211,211
8	32412359	32412359	Dnase/ATAC	0	+	32412359	32412359	211,211,211
8	32426884	32426884	Dnase/ATAC	0	+	32426884	32426884	211,211,211
8	32432957	32432957	Dnase/ATAC	0	+	32432957	32432957	211,211,211
8	32440229	32440229	Dnase/ATAC	0	+	32440229	32440229	211,211,211
8	32441203	32441203	Dnase/ATAC	0	+	32441203	32441203	211,211,211
8	32396855	32396855	Active Histone	0	+	32396855	32396855	211,211,211
8	32397085	32397085	Active Histone	0	+	32397085	32397085	211,211,211
8	32401561	32401561	Active Histone	0	+	32401561	32401561	211,211,211
8	32403573	32403573	Active Histone	0	+	32403573	32403573	211,211,211
8	32405979	32405979	Active Histone	0	+	32405979	32405979	211,211,211
8	32410110	32410110	Active Histone	0	+	32410110	32410110	211,211,211
8	32410712	32410712	Active Histone	0	+	32410712	32410712	211,211,211
8	32412359	32412359	Active Histone	0	+	32412359	32412359	211,211,211
8	32417462	32417462	Active Histone	0	+	32417462	32417462	211,211,211
8	32426884	32426884	Active Histone	0	+	32426884	32426884	211,211,211
8	32432957	32432957	Active Histone	0	+	32432957	32432957	211,211,211
8	32437994	32437994	Active Histone	0	+	32437994	32437994	211,211,211
8	32438362	32438362	Active Histone	0	+	32438362	32438362	211,211,211
8	32438416	32438416	Active Histone	0	+	32438416	32438416	178,34,34
8	32439964	32439964	Active Histone	0	+	32439964	32439964	211,211,211
8	32440229	32440229	Active Histone	0	+	32440229	32440229	211,211,211
8	32441203	32441203	Active Histone	0	+	32441203	32441203	211,211,211
8	32446882	32446882	Active Histone	0	+	32446882	32446882	211,211,211
8	32382236	32382236	TFBS	0	+	32382236	32382236	211,211,211
8	32382668	32382668	TFBS	0	+	32382668	32382668	211,211,211
8	32385874	32385874	TFBS	0	+	32385874	32385874	211,211,211
8	32392566	32392566	TFBS	0	+	32392566	32392566	211,211,211
8	32393507	32393507	TFBS	0	+	32393507	32393507	211,211,211
8	32394167	32394167	TFBS	0	+	32394167	32394167	211,211,211
8	32395527	32395527	TFBS	0	+	32395527	32395527	211,211,211
8	32395779	32395779	TFBS	0	+	32395779	32395779	211,211,211
8	32396855	32396855	TFBS	0	+	32396855	32396855	211,211,211
8	32397721	32397721	TFBS	0	+	32397721	32397721	211,211,211
8	32397901	32397901	TFBS	0	+	32397901	32397901	211,211,211
8	32399290	32399290	TFBS	0	+	32399290	32399290	211,211,211
8	32399849	32399849	TFBS	0	+	32399849	32399849	211,211,211
8	32401561	32401561	TFBS	0	+	32401561	32401561	211,211,211
8	32403573	32403573	TFBS	0	+	32403573	32403573	211,211,211
8	32405979	32405979	TFBS	0	+	32405979	32405979	211,211,211
8	32417600	32417600	TFBS	0	+	32417600	32417600	211,211,211
8	32426884	32426884	TFBS	0	+	32426884	32426884	211,211,211
8	32432957	32432957	TFBS	0	+	32432957	32432957	211,211,211
8	32437994	32437994	TFBS	0	+	32437994	32437994	211,211,211
8	32438362	32438362	TFBS	0	+	32438362	32438362	211,211,211
8	32438416	32438416	TFBS	0	+	32438416	32438416	178,34,34
8	32440229	32440229	TFBS	0	+	32440229	32440229	211,211,211
8	32441203	32441203	TFBS	0	+	32441203	32441203	211,211,211
8	32446882	32446882	TFBS	0	+	32446882	32446882	211,211,211
8	32381382	32381382	eQTL	0	+	32381382	32381382	211,211,211
8	32382236	32382236	eQTL	0	+	32382236	32382236	211,211,211
8	32382264	32382264	eQTL	0	+	32382264	32382264	211,211,211
8	32382668	32382668	eQTL	0	+	32382668	32382668	211,211,211
8	32384775	32384775	eQTL	0	+	32384775	32384775	211,211,211
8	32384916	32384916	eQTL	0	+	32384916	32384916	211,211,211
8	32385580	32385580	eQTL	0	+	32385580	32385580	211,211,211
8	32385874	32385874	eQTL	0	+	32385874	32385874	211,211,211
8	32392566	32392566	eQTL	0	+	32392566	32392566	211,211,211
8	32393507	32393507	eQTL	0	+	32393507	32393507	211,211,211
8	32394167	32394167	eQTL	0	+	32394167	32394167	211,211,211
8	32395527	32395527	eQTL	0	+	32395527	32395527	211,211,211
8	32395779	32395779	eQTL	0	+	32395779	32395779	211,211,211
8	32396855	32396855	eQTL	0	+	32396855	32396855	211,211,211
8	32397085	32397085	eQTL	0	+	32397085	32397085	211,211,211
8	32397721	32397721	eQTL	0	+	32397721	32397721	211,211,211
8	32397901	32397901	eQTL	0	+	32397901	32397901	211,211,211
8	32399290	32399290	eQTL	0	+	32399290	32399290	211,211,211
8	32399662	32399662	eQTL	0	+	32399662	32399662	211,211,211
8	32399849	32399849	eQTL	0	+	32399849	32399849	211,211,211
8	32400628	32400628	eQTL	0	+	32400628	32400628	211,211,211
8	32401561	32401561	eQTL	0	+	32401561	32401561	211,211,211
8	32402094	32402094	eQTL	0	+	32402094	32402094	178,34,34
8	32403573	32403573	eQTL	0	+	32403573	32403573	211,211,211
8	32405979	32405979	eQTL	0	+	32405979	32405979	211,211,211
8	32410110	32410110	eQTL	0	+	32410110	32410110	211,211,211
8	32410712	32410712	eQTL	0	+	32410712	32410712	211,211,211
8	32412359	32412359	eQTL	0	+	32412359	32412359	211,211,211
8	32417462	32417462	eQTL	0	+	32417462	32417462	211,211,211
8	32417600	32417600	eQTL	0	+	32417600	32417600	211,211,211
8	32426884	32426884	eQTL	0	+	32426884	32426884	211,211,211
8	32437994	32437994	eQTL	0	+	32437994	32437994	211,211,211
8	32438362	32438362	eQTL	0	+	32438362	32438362	211,211,211
8	32438416	32438416	eQTL	0	+	32438416	32438416	178,34,34
8	32439964	32439964	eQTL	0	+	32439964	32439964	211,211,211
8	32440229	32440229	eQTL	0	+	32440229	32440229	211,211,211
8	32441203	32441203	eQTL	0	+	32441203	32441203	211,211,211
8	32446882	32446882	eQTL	0	+	32446882	32446882	211,211,211
