5	1277577	1277577	chromHMM	0	+	1277577	1277577	211,211,211
5	1278556	1278556	chromHMM	0	+	1278556	1278556	211,211,211
5	1278584	1278584	chromHMM	0	+	1278584	1278584	211,211,211
5	1279439	1279439	chromHMM	0	+	1279439	1279439	211,211,211
5	1279790	1279790	chromHMM	0	+	1279790	1279790	211,211,211
5	1279964	1279964	chromHMM	0	+	1279964	1279964	211,211,211
5	1280128	1280128	chromHMM	0	+	1280128	1280128	211,211,211
5	1280477	1280477	chromHMM	0	+	1280477	1280477	211,211,211
5	1280830	1280830	chromHMM	0	+	1280830	1280830	211,211,211
5	1280938	1280938	chromHMM	0	+	1280938	1280938	211,211,211
5	1280940	1280940	chromHMM	0	+	1280940	1280940	211,211,211
5	1282319	1282319	chromHMM	0	+	1282319	1282319	211,211,211
5	1282414	1282414	chromHMM	0	+	1282414	1282414	211,211,211
5	1285974	1285974	chromHMM	0	+	1285974	1285974	211,211,211
5	1286516	1286516	chromHMM	0	+	1286516	1286516	211,211,211
5	1287194	1287194	chromHMM	0	+	1287194	1287194	211,211,211
5	1287340	1287340	chromHMM	0	+	1287340	1287340	211,211,211
5	1288547	1288547	chromHMM	0	+	1288547	1288547	211,211,211
5	1292643	1292643	chromHMM	0	+	1292643	1292643	211,211,211
5	1292983	1292983	chromHMM	0	+	1292983	1292983	211,211,211
5	1294086	1294086	chromHMM	0	+	1294086	1294086	211,211,211
5	1295349	1295349	chromHMM	0	+	1295349	1295349	211,211,211
5	1315343	1315343	chromHMM	0	+	1315343	1315343	211,211,211
5	1315373	1315373	chromHMM	0	+	1315373	1315373	211,211,211
5	1315660	1315660	chromHMM	0	+	1315660	1315660	211,211,211
5	1317481	1317481	chromHMM	0	+	1317481	1317481	211,211,211
5	1317820	1317820	chromHMM	0	+	1317820	1317820	211,211,211
5	1319680	1319680	chromHMM	0	+	1319680	1319680	211,211,211
5	1320136	1320136	chromHMM	0	+	1320136	1320136	211,211,211
5	1320247	1320247	chromHMM	0	+	1320247	1320247	211,211,211
5	1320722	1320722	chromHMM	0	+	1320722	1320722	211,211,211
5	1322087	1322087	chromHMM	0	+	1322087	1322087	211,211,211
5	1322468	1322468	chromHMM	0	+	1322468	1322468	211,211,211
5	1322663	1322663	chromHMM	0	+	1322663	1322663	211,211,211
5	1323196	1323196	chromHMM	0	+	1323196	1323196	211,211,211
5	1323212	1323212	chromHMM	0	+	1323212	1323212	211,211,211
5	1324121	1324121	chromHMM	0	+	1324121	1324121	211,211,211
5	1325590	1325590	chromHMM	0	+	1325590	1325590	211,211,211
5	1325767	1325767	chromHMM	0	+	1325767	1325767	211,211,211
5	1325803	1325803	chromHMM	0	+	1325803	1325803	211,211,211
5	1326436	1326436	chromHMM	0	+	1326436	1326436	178,34,34
5	1330253	1330253	chromHMM	0	+	1330253	1330253	211,211,211
5	1330840	1330840	chromHMM	0	+	1330840	1330840	211,211,211
5	1331219	1331219	chromHMM	0	+	1331219	1331219	211,211,211
5	1333077	1333077	chromHMM	0	+	1333077	1333077	211,211,211
5	1334507	1334507	chromHMM	0	+	1334507	1334507	211,211,211
5	1334729	1334729	chromHMM	0	+	1334729	1334729	211,211,211
5	1334869	1334869	chromHMM	0	+	1334869	1334869	211,211,211
5	1335385	1335385	chromHMM	0	+	1335385	1335385	211,211,211
5	1336178	1336178	chromHMM	0	+	1336178	1336178	211,211,211
5	1336221	1336221	chromHMM	0	+	1336221	1336221	211,211,211
5	1336243	1336243	chromHMM	0	+	1336243	1336243	211,211,211
5	1336459	1336459	chromHMM	0	+	1336459	1336459	211,211,211
5	1336626	1336626	chromHMM	0	+	1336626	1336626	211,211,211
5	1337070	1337070	chromHMM	0	+	1337070	1337070	211,211,211
5	1337106	1337106	chromHMM	0	+	1337106	1337106	178,34,34
5	1337906	1337906	chromHMM	0	+	1337906	1337906	211,211,211
5	1338523	1338523	chromHMM	0	+	1338523	1338523	211,211,211
5	1341101	1341101	chromHMM	0	+	1341101	1341101	211,211,211
5	1342154	1342154	chromHMM	0	+	1342154	1342154	211,211,211
5	1342157	1342157	chromHMM	0	+	1342157	1342157	211,211,211
5	1342714	1342714	chromHMM	0	+	1342714	1342714	211,211,211
5	1344458	1344458	chromHMM	0	+	1344458	1344458	211,211,211
5	1345474	1345474	chromHMM	0	+	1345474	1345474	211,211,211
5	1346081	1346081	chromHMM	0	+	1346081	1346081	211,211,211
5	1346303	1346303	chromHMM	0	+	1346303	1346303	211,211,211
5	1277577	1277577	Dnase/ATAC	0	+	1277577	1277577	211,211,211
5	1279439	1279439	Dnase/ATAC	0	+	1279439	1279439	211,211,211
5	1279790	1279790	Dnase/ATAC	0	+	1279790	1279790	211,211,211
5	1279964	1279964	Dnase/ATAC	0	+	1279964	1279964	211,211,211
5	1280128	1280128	Dnase/ATAC	0	+	1280128	1280128	211,211,211
